STATE,STATE_ABBREV,ENTIRE_STATE,LOC,LOC_TYPE,SOURCE_DOC,DATE_START,DATE_END,MONTH_DATE,YEAR,FIPS,generated_n,benchmark_n,match_flag
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Lowell,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2015-10-01,2015,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Newport,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2015-10-01,2015,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Norton,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2015-10-01,2015,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Pittsfield,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2015-10-01,2015,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Searsburg,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2015-10-01,2015,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sheffield,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2015-10-01,2015,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Sutton,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2015-10-01,2015,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Victory,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2015-10-01,2015,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Warren's Gore,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2015-10-01,2015,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2015-11-01,2015,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2015-12-01,2015,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2016-01-01,2016,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2016-02-01,2016,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2016-03-01,2016,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2016-04-01,2016,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2016-05-01,2016,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2016-06-01,2016,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2016-07-01,2016,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2016-08-01,2016,NA,1,0,FALSE
Vermont,VT,0,Westmore,Town,2016_VT,2015-10-01,2016-09-30,2016-09-01,2016,NA,1,0,FALSE
